序号,股票代码,股票简称,最新价,阶段涨跌幅,连续换手率,资金流入净额
2957,605389,长龄液压,78.29,2.88%,13.01%,-1331.16万
2958,688368,晶丰明源,121.4,2.88%,23.73%,-734.54万
2959,600774,汉商集团,9.64,2.88%,16.72%,1728.90万
2960,300554,三超新材,24.32,2.88%,42.80%,688.87万
2961,2184,海得控制,13.58,2.88%,41.35%,-5076.51万
2962,688612,威迈斯,34.15,2.86%,10.30%,1208.68万
2963,600123,兰花科创,6.12,2.86%,11.31%,2602.55万
2964,1387,雪祺电气,14.44,2.85%,37.49%,-1029.74万
2965,605580,恒盛能源,23.82,2.85%,35.49%,-1.06亿
2966,2962,五方光电,14.79,2.85%,19.61%,84.49万
2967,601985,中国核电,9.02,2.85%,6.77%,-5566.45万
2968,600697,欧亚集团,13.72,2.85%,52.85%,-3381.82万
2969,300109,新开源,17.66,2.85%,22.13%,1130.14万
2970,688178,万德斯,25.35,2.84%,9.84%,811.22万
2971,603566,普莱柯,13.05,2.84%,12.52%,-1132.67万
2972,600288,大恒科技,15.58,2.84%,22.74%,-1691.74万
2973,2472,双环传动,45.65,2.84%,39.35%,-5.29亿
2974,688035,德邦科技,50.16,2.83%,22.85%,-1757.47万
2975,2775,文科股份,4.36,2.83%,23.92%,1719.69万
2976,600732,爱旭股份,13.8,2.83%,14.91%,-8749.56万
2977,2314,南山控股,2.91,2.83%,22.98%,-2345.91万
2978,603988,中电电机,25.19,2.82%,17.18%,-133.41万
2979,301528,多浦乐,70.74,2.82%,47.21%,-1786.88万
2980,688799,华纳药厂,49.27,2.82%,22.76%,-4002.55万
2981,688299,长阳科技,17.84,2.82%,26.57%,-1.26亿
2982,603528,多伦科技,10.92,2.82%,74.80%,-3.31亿
2983,600348,华阳股份,8.4,2.82%,21.26%,-2.84亿
2984,600189,泉阳泉,7.29,2.82%,19.02%,-5124.50万
2985,300241,瑞丰光电,5.83,2.82%,30.86%,-2561.54万
2986,605,渤海股份,6.92,2.82%,13.05%,1122.99万
2987,301335,天元宠物,30.05,2.81%,44.99%,-1076.02万
2988,300193,佳士科技,9.15,2.81%,17.23%,-1090.84万
2989,2688,金河生物,6.22,2.81%,17.00%,-2381.26万
2990,603071,物产环能,13.56,2.81%,3.86%,-440.06万
2991,688367,工大高科,31.21,2.80%,34.33%,-920.69万
2992,603005,晶方科技,28.63,2.80%,33.36%,1.30亿
2993,2808,*ST恒久,5.14,2.80%,22.06%,-2573.80万
2994,2971,和远气体,30.79,2.80%,56.49%,-6.47亿
2995,157,中联重科,8.81,2.80%,12.41%,2.99亿
2996,2983,芯瑞达,23.2,2.79%,60.22%,-5992.98万
2997,688033,天宜新材,8.47,2.79%,74.49%,-1.25亿
2998,2040,南京港,10.33,2.79%,22.02%,763.10万
2999,301488,豪恩汽电,165.47,2.78%,184.98%,-1.70亿
3000,601609,金田股份,11.09,2.78%,23.49%,-1.51亿
3001,603725,天安新材,9.6,2.78%,17.34%,-697.86万
3002,603029,天鹅股份,18.87,2.78%,18.96%,-334.40万
3003,300538,同益股份,16.62,2.78%,76.03%,-8479.75万
3004,688348,昱能科技,54.6,2.77%,15.67%,351.38万
3005,300707,威唐工业,17.09,2.77%,104.23%,-8641.02万
3006,2734,利民股份,16.67,2.77%,41.72%,-7072.86万
3007,2580,圣阳股份,12.97,2.77%,27.70%,-1.36亿
3008,301665,泰禾股份,29.09,2.76%,53.27%,-3512.97万
3009,601390,中国中铁,5.58,2.76%,5.01%,3.67亿
3010,631,顺发恒能,3.35,2.76%,6.52%,-3185.65万
3011,300461,田中精机,19.77,2.75%,19.42%,-2081.46万
3012,2802,洪汇新材,12.76,2.74%,19.07%,858.10万
3013,2077,大港股份,15.38,2.74%,37.11%,-7655.19万
3014,301321,翰博高新,19.19,2.73%,48.26%,227.35万
3015,603093,南华期货,19.54,2.73%,14.73%,2354.25万
3016,2287,奇正藏药,24.8,2.73%,5.12%,-1536.95万
3017,1226,拓山重工,46.76,2.72%,50.39%,-3519.96万
3018,605011,杭州热电,20.77,2.72%,6.74%,-2894.19万
3019,600366,宁波韵升,14.35,2.72%,43.68%,-1.65亿
3020,603151,邦基科技,18.95,2.71%,12.74%,122.15万
3021,2896,中大力德,87.26,2.71%,58.21%,1.54亿
3022,2412,汉森制药,6.83,2.71%,19.03%,1617.71万
3023,795,英洛华,10.22,2.71%,17.13%,6394.03万
3024,600989,宝丰能源,19.39,2.70%,7.00%,8.12亿
3025,600668,尖峰集团,11.41,2.70%,16.72%,-6608.38万
3026,300355,蒙草生态,4.19,2.70%,26.07%,-4072.39万
3027,2986,宇新股份,11.04,2.70%,16.03%,-967.25万
3028,300804,广康生化,35.85,2.69%,34.87%,999.94万
3029,605018,长华集团,11.46,2.69%,7.64%,-1130.48万
3030,600995,南网储能,13.35,2.69%,4.63%,-5201.01万
3031,600671,天目药业,17.54,2.69%,20.03%,3156.54万
3032,688425,铁建重工,5.37,2.68%,5.56%,960.14万
3033,688286,敏芯股份,81.71,2.68%,30.12%,-4409.82万
3034,603609,禾丰股份,7.27,2.68%,4.70%,-583.74万
3035,300194,福安药业,4.59,2.68%,23.47%,-7377.69万
3036,2785,万里石,37.11,2.68%,44.65%,6987.74万
3037,727,冠捷科技,2.68,2.68%,20.10%,5850.58万
3038,300908,仲景食品,28.83,2.67%,14.13%,-672.56万
3039,603217,元利科技,25.39,2.67%,14.79%,-3741.01万
3040,2406,远东传动,8.07,2.67%,32.79%,-3596.95万
3041,301601,惠通科技,28.93,2.66%,30.13%,257.67万
3042,3038,鑫铂股份,16.18,2.66%,26.30%,544.88万
3043,600546,山煤国际,10.41,2.66%,11.48%,5940.16万
3044,600130,*ST波导,4.25,2.66%,19.43%,-3236.73万
3045,603087,甘李药业,70.1,2.65%,16.95%,-2.00亿
3046,603856,东宏股份,12.77,2.65%,9.60%,-4142.72万
3047,603160,汇顶科技,80.63,2.65%,11.09%,9705.48万
3048,601718,际华集团,3.49,2.65%,17.53%,-3101.32万
3049,600137,浪莎股份,19.77,2.65%,25.52%,1289.06万
3050,300564,筑博设计,15.9,2.65%,24.52%,-1540.66万
3051,301175,中科环保,6.22,2.64%,76.45%,-2.23亿
3052,2989,中天精装,31.51,2.64%,32.79%,-1.56亿
3053,779,甘咨询,8.56,2.64%,8.97%,597.21万
3054,603826,坤彩科技,17.89,2.64%,5.44%,376.30万
3055,603222,济民健康,9.73,2.64%,33.39%,-2394.74万
3056,600970,中材国际,10.5,2.64%,10.70%,428.84万
3057,600428,中远海特,7.38,2.64%,13.13%,1616.03万
3058,300732,设研院,7.78,2.64%,20.24%,-436.69万
3059,20,深华发A,14.41,2.64%,35.73%,-708.54万
3060,2845,同兴达,14.47,2.62%,33.32%,-1477.11万
3061,2590,万安科技,15.25,2.62%,49.72%,1.23亿
3062,301429,森泰股份,19.68,2.61%,29.01%,-276.78万
3063,601026,道生天合,20.8,2.61%,65.40%,-7687.25万
3064,603172,万丰股份,18.07,2.61%,43.03%,-944.62万
3065,603867,新化股份,25.96,2.61%,24.56%,-6670.95万
3066,300719,安达维尔,18.07,2.61%,92.73%,9939.88万
3067,300140,节能环境,7.07,2.61%,27.49%,-1.25亿
3068,1218,丽臣实业,23.6,2.61%,11.77%,74.97万
3069,688050,爱博医疗,64.38,2.60%,14.79%,458.18万
3070,603886,元祖股份,13.83,2.60%,29.16%,-6320.81万
3071,603357,设计总院,8.28,2.60%,7.11%,1555.68万
3072,600569,安阳钢铁,2.37,2.60%,9.68%,1902.29万
3073,2601,龙佰集团,19.73,2.60%,14.20%,2.13亿
3074,521,长虹美菱,6.71,2.60%,12.50%,-1227.50万
3075,603767,中马传动,24.16,2.59%,41.80%,-3671.31万
3076,300375,鹏翎股份,5.55,2.59%,80.65%,-9286.51万
3077,603386,骏亚科技,15.5,2.58%,103.65%,-2.94亿
3078,601000,唐山港,3.98,2.58%,6.74%,1.54亿
3079,2888,惠威科技,20.66,2.58%,70.78%,-6059.14万
3080,603073,彩蝶实业,19.18,2.57%,28.36%,-122.14万
3081,600095,湘财股份,11.57,2.57%,16.07%,9653.38万
3082,2264,新华都,9.99,2.57%,135.23%,-1.96亿
3083,2139,拓邦股份,13.99,2.57%,25.10%,-1337.04万
3084,603082,北自科技,37.25,2.56%,31.12%,-1167.15万
3085,688198,佰仁医疗,113.86,2.56%,3.39%,-1864.40万
3086,300317,珈伟新能,4.0,2.56%,24.29%,-1445.60万
3087,603350,安乃达,38.65,2.55%,25.36%,-347.41万
3088,300546,雄帝科技,25.76,2.55%,97.57%,-4554.17万
3089,2436,兴森科技,22.1,2.55%,62.94%,1.97亿
3090,7,全新好,11.68,2.55%,32.94%,-1001.23万
3091,601121,宝地矿业,7.66,2.54%,39.48%,-1282.84万
3092,688707,振华新材,14.53,2.54%,20.10%,21.91万
3093,688458,美芯晟,40.76,2.54%,27.86%,1949.06万
3094,2603,以岭药业,17.78,2.54%,14.05%,-1.54亿
3095,2579,中京电子,12.09,2.54%,85.27%,-2.55亿
3096,965,天保基建,4.03,2.54%,28.25%,-1005.09万
3097,709,河钢股份,2.42,2.54%,10.87%,7299.99万
3098,601868,中国能建,2.43,2.53%,8.69%,6.71亿
3099,605033,美邦股份,20.26,2.53%,16.30%,428.79万
3100,300542,新晨科技,20.3,2.53%,76.39%,-1571.22万
3101,300474,景嘉微,76.16,2.53%,33.07%,1.15亿
3102,300019,硅宝科技,21.87,2.53%,44.97%,-1.11亿
3103,2244,滨江集团,10.13,2.53%,12.71%,4227.21万
3104,723,美锦能源,4.86,2.53%,19.14%,-8861.32万
3105,688170,德龙激光,34.93,2.52%,41.81%,-356.29万
3106,605158,华达新材,8.13,2.52%,5.77%,979.91万
3107,603680,今创集团,16.7,2.52%,21.78%,-7564.07万
3108,2066,瑞泰科技,19.55,2.52%,26.78%,-3447.66万
3109,603639,海利尔,13.01,2.52%,5.61%,-687.14万
3110,600643,爱建集团,5.69,2.52%,12.20%,1586.70万
3111,300138,晨光生物,13.04,2.52%,16.37%,175.41万
3112,2778,中晟高科,21.59,2.52%,25.85%,-1582.95万
3113,530,冰山冷热,7.32,2.52%,101.47%,-2.06亿
3114,301268,铭利达,19.23,2.51%,11.59%,1501.65万
3115,601108,财通证券,8.98,2.51%,14.16%,872.53万
3116,300709,精研科技,47.3,2.51%,76.04%,-3.04亿
3117,2079,苏州固锝,9.82,2.51%,22.42%,1654.46万
3118,600173,卧龙新能,7.37,2.50%,15.95%,235.29万
3119,2692,远程股份,5.32,2.50%,17.41%,-1882.07万
3120,2644,佛慈制药,9.02,2.50%,20.02%,-3608.17万
3121,600186,莲花控股,6.17,2.49%,44.37%,-7748.87万
3122,300706,阿石创,37.01,2.49%,70.34%,3868.35万
3123,863,三湘印象,5.77,2.49%,83.38%,-2.81亿
3124,301606,绿联科技,61.12,2.48%,15.10%,-6372.99万
3125,601200,上海环境,8.26,2.48%,6.51%,-240.57万
3126,600400,红豆股份,2.48,2.48%,19.00%,634.14万
3127,2893,京能热力,11.56,2.48%,44.77%,-3792.77万
3128,2007,华兰生物,15.7,2.48%,8.17%,-3398.84万
3129,600916,中国黄金,8.28,2.48%,12.59%,5985.68万
3130,2568,百润股份,22.0,2.47%,11.40%,-3694.73万
3131,2441,众业达,9.55,2.47%,20.94%,-2497.61万
3132,603759,海天股份,10.85,2.46%,17.85%,-3906.84万
3133,2334,英威腾,9.15,2.46%,34.83%,-6951.72万
3134,2249,大洋电机,10.84,2.46%,66.35%,-3.06亿
3135,603060,国检集团,6.28,2.45%,7.83%,330.85万
3136,603006,联明股份,13.39,2.45%,9.64%,-888.62万
3137,600460,士兰微,28.89,2.45%,23.10%,-1.42亿
3138,2423,中粮资本,12.13,2.45%,9.21%,-105.96万
3139,2085,万丰奥威,16.3,2.45%,23.92%,8909.74万
3140,603176,汇通集团,5.46,2.44%,10.51%,469.50万
3141,301048,金鹰重工,11.75,2.44%,9.62%,-1799.63万
3142,2686,亿利达,6.72,2.44%,26.90%,-4307.37万
3143,600223,福瑞达,7.57,2.44%,10.28%,2703.76万
3144,1378,德冠新材,24.06,2.43%,26.94%,-234.56万
3145,603351,威尔药业,26.98,2.43%,6.52%,1879.71万
3146,600227,赤天化,2.53,2.43%,25.53%,-5789.59万
3147,600117,西宁特钢,2.95,2.43%,8.65%,-1576.02万
3148,2494,华斯股份,5.49,2.43%,36.72%,-3612.63万
3149,1333,光华股份,22.41,2.42%,89.94%,-9653.22万
3150,300968,格林精密,15.23,2.42%,30.21%,-802.98万
3151,688689,银河微电,29.2,2.42%,19.19%,689.88万
3152,600749,西藏旅游,17.37,2.42%,24.65%,2037.88万
3153,600578,京能电力,5.51,2.42%,8.46%,-9548.91万
3154,623,吉林敖东,20.3,2.42%,14.71%,-3909.57万
3155,603917,合力科技,14.86,2.41%,45.54%,-2530.99万
3156,603105,芯能科技,9.78,2.41%,26.87%,-2738.85万
3157,300997,欢乐家,28.6,2.40%,54.18%,-1.54亿
3158,688059,华锐精密,81.46,2.40%,26.49%,-1115.22万
3159,300443,金雷股份,29.46,2.40%,46.23%,-1.06亿
3160,300947,德必集团,21.38,2.39%,53.47%,-7184.07万
3161,603327,福蓉科技,11.16,2.39%,29.88%,-9060.39万
3162,2285,世联行,3.0,2.39%,58.38%,-2702.67万
3163,300890,翔丰华,30.99,2.38%,51.14%,52.99万
3164,603789,*ST星农,5.59,2.38%,12.11%,-3231.39万
3165,2867,周大生,12.5,2.38%,6.23%,1467.75万
3166,2518,科士达,51.09,2.38%,27.97%,-2.67亿
3167,301017,漱玉平民,19.43,2.37%,132.84%,-1.67亿
3168,2271,东方雨虹,14.28,2.37%,19.45%,-6044.30万
3169,603809,豪能股份,14.29,2.36%,83.10%,-5.24亿
3170,2533,金杯电工,13.01,2.36%,30.37%,-8825.74万
3171,603912,佳力图,8.7,2.35%,24.66%,2509.69万
3172,600109,国金证券,9.58,2.35%,11.36%,6939.39万
3173,600052,东望时代,4.8,2.35%,17.57%,-2992.70万
3174,300068,南都电源,16.57,2.35%,50.74%,-2.63亿
3175,2396,星网锐捷,30.43,2.35%,50.28%,-2.42亿
3176,603980,吉华集团,5.24,2.34%,15.19%,-3205.89万
3177,601857,中国石油,10.08,2.34%,1.19%,-2.60亿
3178,2736,国信证券,13.56,2.34%,4.33%,-3.05亿
3179,301007,德迈仕,37.36,2.33%,42.17%,190.30万
3180,603585,苏利股份,19.78,2.33%,25.71%,-5665.33万
3181,603320,迪贝电气,18.88,2.33%,16.93%,1965.70万
3182,600794,保税科技,3.95,2.33%,16.11%,-937.57万
3183,600528,中铁工业,8.34,2.33%,7.14%,5811.37万
3184,688700,东威科技,37.04,2.32%,22.47%,-2709.34万
3185,600480,凌云股份,12.34,2.32%,16.83%,-9359.29万
3186,300350,华鹏飞,6.61,2.32%,43.45%,-6828.28万
3187,2635,安洁科技,14.14,2.32%,21.60%,-1183.52万
3188,2513,蓝丰生化,7.07,2.32%,63.32%,-4736.69万
3189,688484,南芯科技,41.68,2.31%,23.25%,-7586.69万
3190,603706,东方环宇,19.91,2.31%,6.84%,718.74万
3191,600309,万华化学,78.76,2.31%,10.68%,4.38亿
3192,600610,中毅达,10.21,2.30%,30.18%,-2300.68万
3193,603395,红四方,30.43,2.29%,41.03%,-758.58万
3194,301387,光大同创,57.11,2.29%,107.19%,-1.67亿
3195,300906,日月明,37.95,2.29%,47.85%,-2591.10万
3196,600361,创新新材,4.47,2.29%,15.21%,5604.15万
3197,2797,第一创业,7.14,2.29%,17.58%,5125.44万
3198,2655,共达电声,12.93,2.29%,39.34%,2875.83万
3199,2304,洋河股份,63.55,2.29%,3.01%,-4780.20万
3200,601375,中原证券,4.48,2.28%,13.96%,8851.63万
3201,600500,中化国际,4.04,2.28%,7.00%,-1707.81万
3202,600128,苏豪弘业,11.22,2.28%,26.42%,-314.05万
3203,970,中科三环,13.92,2.28%,24.30%,1.27亿
3204,62,深圳华强,25.14,2.28%,11.50%,-442.91万
3205,300849,锦盛新材,16.22,2.27%,22.02%,-907.84万
3206,603855,华荣股份,19.83,2.27%,9.38%,-291.58万
3207,601800,中国交建,8.55,2.27%,2.36%,1.01亿
3208,300070,碧水源,4.06,2.27%,8.11%,-4662.78万
3209,688758,赛分科技,18.57,2.26%,50.25%,-4519.69万
3210,300809,华辰装备,38.09,2.26%,36.73%,-2171.01万
3211,603233,大参林,18.53,2.26%,5.64%,-412.19万
3212,301501,恒鑫生活,44.56,2.25%,35.34%,-1083.15万
3213,601021,春秋航空,57.72,2.25%,6.02%,-5451.22万
3214,300374,中铁装配,16.33,2.25%,27.52%,-3062.17万
3215,2917,金奥博,13.65,2.25%,16.06%,50.44万
3216,2658,雪迪龙,9.09,2.25%,47.26%,-8121.82万
3217,728,国元证券,8.64,2.25%,10.23%,7444.27万
3218,688609,九联科技,10.04,2.24%,36.41%,2221.56万
3219,2662,峰璟股份,4.11,2.24%,20.37%,-5387.68万
3220,603788,宁波高发,16.47,2.23%,9.77%,1232.03万
3221,300527,ST应急,8.24,2.23%,15.84%,-3538.06万
3222,2479,富春环保,5.04,2.23%,10.71%,-989.58万
3223,930,中粮科技,5.97,2.23%,7.21%,2128.45万
3224,1298,好上好,30.36,2.22%,56.34%,-113.96万
3225,301022,海泰科,32.69,2.22%,47.58%,-2905.62万
3226,605180,华生科技,14.74,2.22%,10.65%,243.03万
3227,603066,音飞储存,11.03,2.22%,9.31%,-773.20万
3228,600689,上海三毛,13.84,2.22%,20.05%,-1655.79万
3229,600520,三佳科技,25.81,2.22%,27.77%,1464.16万
3230,2892,科力尔,13.37,2.22%,34.83%,1893.47万
3231,688662,富信科技,53.88,2.20%,93.38%,-3.46亿
3232,600717,天津港,4.64,2.20%,6.37%,5088.96万
3233,600359,新农开发,7.44,2.20%,27.34%,-219.80万
3234,300214,日科化学,6.98,2.20%,19.02%,-2028.22万
3235,830,鲁西化工,17.18,2.20%,16.16%,8906.12万
3236,603187,海容冷链,15.84,2.19%,11.83%,20.19万
3237,2138,顺络电子,37.26,2.19%,29.18%,-2.79亿
3238,823,超声电子,14.01,2.19%,48.36%,-2.00亿
3239,403,派林生物,14.45,2.19%,12.39%,-9096.39万
3240,3008,开普检测,22.53,2.18%,23.43%,-426.61万
3241,300497,富祥药业,16.43,2.18%,123.70%,-2.17亿
3242,2391,长青股份,6.08,2.18%,14.06%,-2136.69万
3243,603193,润本股份,25.0,2.17%,22.38%,1630.89万
3244,300971,博亚精工,24.95,2.17%,47.63%,1035.57万
3245,301636,泽润新能,50.68,2.16%,46.56%,-1386.18万
3246,301180,万祥科技,17.51,2.16%,31.08%,-3511.80万
3247,603231,索宝蛋白,18.9,2.16%,23.45%,-1579.22万
3248,600159,大龙地产,2.84,2.16%,20.64%,95.27万
3249,600158,中体产业,8.99,2.16%,21.11%,1639.34万
3250,603989,艾华集团,17.08,2.15%,13.99%,-4086.03万
3251,600746,江苏索普,7.13,2.15%,4.73%,-751.52万
3252,601827,三峰环境,8.54,2.15%,4.19%,143.00万
3253,688721,龙图光罩,48.2,2.14%,40.31%,-408.96万
3254,2993,奥海科技,45.35,2.14%,15.47%,-1.37亿
3255,600744,华银电力,6.2,2.14%,19.66%,-3096.53万
3256,600521,华海药业,17.69,2.14%,19.05%,-9392.90万
3257,600251,冠农股份,9.53,2.14%,15.01%,2809.85万
3258,300686,智动力,15.77,2.14%,47.91%,-1.15亿
3259,2390,信邦制药,3.36,2.13%,18.19%,-696.60万
3260,600425,青松建化,4.32,2.13%,18.03%,-7871.69万
3261,603058,永吉股份,9.62,2.12%,21.70%,-6799.84万
3262,600318,新力金融,9.15,2.12%,37.97%,937.88万
3263,300549,优德精密,19.23,2.12%,25.09%,-769.84万
3264,301616,浙江华业,52.18,2.11%,58.11%,-2955.24万
3265,301499,维科精密,30.45,2.11%,89.96%,-5865.92万
3266,301051,信濠光电,20.29,2.11%,20.16%,2754.85万
3267,688007,光峰科技,19.35,2.11%,19.80%,-1350.15万
3268,600901,江苏金租,6.28,2.11%,5.51%,7324.07万
3269,3012,东鹏控股,6.76,2.11%,5.33%,1803.54万
3270,605589,圣泉集团,29.22,2.10%,20.20%,-1.40亿
3271,300824,北鼎股份,11.65,2.10%,13.41%,257.54万
3272,603730,岱美股份,8.28,2.10%,14.39%,-1.20亿
3273,600067,冠城新材,4.37,2.10%,32.07%,-8166.88万
3274,301223,中荣股份,18.92,2.10%,13.68%,-1347.22万
3275,750,国海证券,4.37,2.10%,16.42%,6285.96万
3276,702,正虹科技,6.81,2.10%,23.11%,487.05万
3277,301208,中亦科技,40.47,2.09%,96.04%,-1.05亿
3278,688566,吉贝尔,30.24,2.09%,9.95%,-3274.77万
3279,300832,新产业,59.72,2.09%,4.93%,-838.31万
3280,603329,上海雅仕,11.23,2.09%,9.46%,259.20万
3281,300471,厚普股份,13.18,2.09%,48.89%,-7306.87万
3282,767,晋控电力,2.93,2.09%,11.48%,1615.95万
3283,600830,香溢融通,9.82,2.08%,21.03%,-2559.47万
3284,523,红棉股份,3.92,2.08%,54.14%,-6787.67万
3285,603968,醋化股份,11.34,2.07%,10.44%,-338.26万
3286,603663,三祥新材,36.51,2.07%,25.18%,-8675.80万
3287,600971,恒源煤电,6.4,2.07%,9.94%,-306.68万
3288,600582,天地科技,5.91,2.07%,7.06%,909.66万
3289,600495,晋西车轴,4.92,2.07%,13.73%,-1363.14万
3290,300733,西菱动力,19.2,2.07%,54.73%,-1.02亿
3291,688709,成都华微,48.15,2.06%,77.36%,-4.74亿
3292,1287,中电港,23.28,2.06%,50.54%,-1.62亿
3293,600518,康美药业,1.98,2.06%,14.01%,2.68亿
3294,603155,新亚强,17.82,2.06%,19.32%,-4370.84万
3295,601330,绿色动力,6.94,2.06%,6.90%,-1275.76万
3296,300032,金龙机电,5.46,2.06%,39.41%,-1.07亿
3297,600639,浦东金桥,10.45,2.05%,7.47%,-2532.42万
3298,600516,方大炭素,5.98,2.05%,19.59%,-2.12亿
3299,2877,智能自控,9.48,2.05%,68.48%,-8659.28万
3300,518,*ST四环,2.49,2.05%,7.41%,-1309.86万
3301,301322,绿通科技,28.46,2.04%,16.68%,-777.07万
3302,300838,浙江力诺,16.01,2.04%,57.53%,-2469.85万
3303,2760,凤形股份,21.99,2.04%,35.24%,509.21万
3304,2663,普邦股份,2.0,2.04%,29.97%,3494.10万
3305,736,*ST中地,5.51,2.04%,13.02%,-6161.98万
3306,300957,贝泰妮,41.3,2.03%,11.84%,3876.45万
3307,603288,海天味业,38.18,2.03%,2.33%,1.22亿
3308,601005,重庆钢铁,1.51,2.03%,14.94%,1.31亿
3309,300417,南华仪器,14.1,2.03%,34.31%,1113.52万
3310,300046,台基股份,36.24,2.03%,42.94%,2927.61万
3311,153,丰原药业,6.54,2.03%,14.74%,59.31万
3312,603107,上海汽配,15.18,2.02%,10.67%,-459.71万
3313,2127,南极电商,3.53,2.02%,26.53%,155.70万
3314,300965,恒宇信通,68.95,2.01%,56.86%,-9302.50万
3315,603982,泉峰汽车,8.64,2.01%,18.81%,-413.91万
3316,600017,日照港,3.05,2.01%,6.26%,6069.30万
3317,300187,永清环保,5.08,2.01%,13.10%,-1984.86万
3318,600568,ST中珠,2.55,2.00%,15.73%,-3603.64万
3319,300425,中建环能,5.1,2.00%,10.38%,-1514.33万
3320,300999,金龙鱼,29.7,1.99%,18.09%,-2110.26万
3321,600508,上海能源,12.33,1.99%,8.02%,-1166.01万
3322,2823,凯中精密,16.39,1.99%,30.90%,-2459.18万
3323,2818,富森美,11.28,1.99%,8.58%,-375.24万
3324,1390,古麒绒材,25.18,1.98%,73.93%,-6189.50万
3325,688116,天奈科技,48.95,1.98%,27.36%,-8162.42万
3326,2723,小崧股份,8.76,1.98%,43.47%,1299.65万
3327,2001,新和成,25.3,1.98%,8.09%,7040.11万
3328,655,金岭矿业,9.78,1.98%,18.17%,286.60万
3329,301296,新巨丰,8.8,1.97%,10.71%,-741.52万
3330,601211,国泰海通,21.17,1.97%,9.06%,12.93亿
3331,856,冀东装备,10.35,1.97%,24.26%,-143.64万
3332,600193,*ST创兴,4.16,1.96%,18.28%,-5203.38万
3333,300955,嘉亨家化,41.13,1.96%,79.27%,-1.57亿
3334,600812,华北制药,5.73,1.96%,6.86%,431.20万
3335,603201,常润股份,17.23,1.95%,6.74%,1235.24万
3336,600636,*ST国化,8.87,1.95%,12.59%,-8262.29万
3337,798,中水渔业,11.51,1.95%,105.86%,-2.11亿
3338,600818,中路股份,10.0,1.94%,21.61%,-1959.17万
3339,603390,通达电气,13.11,1.94%,28.67%,-773.17万
3340,2855,捷荣技术,16.84,1.94%,13.02%,-2827.68万
3341,2693,*ST双成,7.34,1.94%,18.77%,-5094.84万
3342,2564,天沃科技,7.9,1.94%,27.17%,-7077.52万
3343,2547,春兴精工,4.73,1.94%,28.54%,-4494.14万
3344,2369,卓翼科技,8.95,1.94%,46.55%,-1.49亿
3345,2234,民和股份,8.94,1.94%,19.30%,-2733.93万
3346,35,中国天楹,5.78,1.94%,12.05%,5373.32万
3347,1382,新亚电缆,21.09,1.93%,48.26%,-4297.84万
3348,688306,均普智能,11.59,1.93%,19.10%,-8245.70万
3349,603818,曲美家居,3.69,1.93%,18.74%,115.08万
3350,300610,晨化股份,12.14,1.93%,23.28%,598.81万
3351,301607,富特科技,42.57,1.92%,39.79%,2861.61万
3352,603786,科博达,82.1,1.92%,7.47%,-5946.42万
3353,2724,海洋王,6.94,1.91%,12.35%,-621.10万
3354,603175,超颖电子,70.64,1.90%,123.72%,1451.02万
3355,603883,老百姓,15.59,1.90%,13.90%,-4670.80万
3356,652,泰达股份,4.28,1.90%,14.79%,-3575.26万
3357,603101,汇嘉时代,10.24,1.89%,32.09%,-6385.13万
3358,300870,欧陆通,231.11,1.89%,60.88%,1.27亿
3359,2097,山河智能,12.43,1.89%,38.21%,-1.00亿
3360,600360,*ST华微,8.11,1.88%,16.70%,-1.08亿
3361,600231,凌钢股份,2.17,1.88%,8.21%,-2283.10万
3362,2938,鹏鼎控股,52.0,1.88%,14.85%,-6.03亿
3363,2613,北玻股份,3.79,1.88%,12.95%,-1010.05万
3364,1696,宗申动力,22.19,1.88%,29.68%,-5917.05万
3365,600817,宇通重工,11.47,1.87%,5.90%,-1125.70万
3366,2671,龙泉股份,5.44,1.87%,34.21%,-2803.23万
3367,2059,云南旅游,5.44,1.87%,19.59%,-3527.67万
3368,3040,楚天龙,19.7,1.86%,67.52%,-9441.20万
3369,603321,梅轮电梯,8.22,1.86%,16.89%,-582.12万
3370,601880,辽港股份,1.64,1.86%,5.27%,1.25亿
3371,600325,华发股份,4.38,1.86%,10.76%,-1069.23万
3372,300575,中旗股份,6.01,1.86%,20.70%,-680.49万
